Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
70;0.010046139359474182;0.010046139359474182;6.80999789919172;0.009601944591850042;0.009601944591850042;7.113922476768494
71;0.009880328817026955;0.009880328817026955;6.341167109353202;0.009460408706218004;0.009460408706218004;7.4052910804748535
72;0.010302443722529071;0.010302443722529071;5.690709454672677;0.009315752424299717;0.009315752424299717;7.557351469993591
73;0.00923103147319385;0.00923103147319385;5.8269941466195245;0.009300322504714131;0.009300322504714131;7.3642518520355225
74;0.009318504482507706;0.009318504482507706;6.476730414799282;0.009017687989398837;0.009017687989398837;7.776309370994568
75;0.010486191005579062;0.010486191005579062;6.62187876020159;0.009075452340766788;0.009075452340766788;8.261032819747925
76;0.010177254543772765;0.010177254543772765;6.536437034606934;0.009154753992334008;0.009154753992334008;8.19983434677124
77;0.009113176858850889;0.009113176858850889;6.426340784345355;0.009037671145051718;0.009037671145051718;8.142852783203125
78;0.009429354486720902;0.009429354486720902;7.204228605542864;0.009018363431096077;0.009018363431096077;8.35470449924469
79;0.008665746610079492;0.008665746610079492;7.333223479134696;0.008840599213726819;0.008840599213726819;8.616626858711243
80;0.01293991825410298;0.01293991825410298;7.189427443913051;0.009175160899758339;0.009175160899758339;8.542685508728027
81;0.009375529696366616;0.009375529696366616;7.014979634966169;0.008960268227383494;0.008960268227383494;8.431818723678589
82;0.008856716964926039;0.008856716964926039;7.6675359180995395;0.008613053010776639;0.008613053010776639;8.97268009185791
83;0.00966334083516683;0.00966334083516683;7.980374540601458;0.008666777750477195;0.008666777750477195;9.195091009140015
84;0.009624990767666272;0.009624990767666272;7.410876001630511;0.008650050847791135;0.008650050847791135;9.061773300170898
85;0.009109741342919213;0.009109741342919213;7.592929090772357;0.008624919690191746;0.008624919690191746;8.716883420944214
86;0.008533685002475977;0.008533685002475977;9.006453786577497;0.008446188643574715;0.008446188643574715;8.97496497631073
87;0.008802887850574084;0.008802887850574084;7.987404073987689;0.008174876333214343;0.008174876333214343;9.20298171043396
88;0.00823402697486537;0.00823402697486537;7.967326096126011;0.00810914789326489;0.00810914789326489;9.579267978668213
89;0.008088588248938322;0.008088588248938322;8.430968693324498;0.00830885220784694;0.00830885220784694;9.625613689422607
90;0.008585071856422084;0.008585071856422084;8.42505168914795;0.00813051511067897;0.00813051511067897;9.477497816085815
91;0.008786485996097326;0.008786485996097326;8.694243703569684;0.008050092379562557;0.008050092379562557;9.089345693588257
92;0.009445039688476495;0.009445039688476495;8.190650735582624;0.008362095919437706;0.008362095919437706;9.108070969581604
93;0.00899562452520643;0.00899562452520643;8.086082935333252;0.00830026448238641;0.00830026448238641;8.906439542770386
94;0.008216333642069782;0.008216333642069782;10.346711226872035;0.007648437982425094;0.007648437982425094;9.55268406867981
95;0.00854231124477727;0.00854231124477727;9.997973442077637;0.00764747429639101;0.00764747429639101;9.777703523635864
96;0.009023611965988363;0.009023611965988363;8.528322424207415;0.008334402460604906;0.008334402460604906;9.345234036445618
97;0.009036010996039425;0.009036010996039425;9.54822553907122;0.007898214971646667;0.007898214971646667;10.087466716766357
98;0.0076220046861895496;0.0076220046861895496;10.085649762834821;0.007639362709596753;0.007639362709596753;10.443636536598206
99;0.007928885918642794;0.007928885918642794;8.999473367418561;0.007499582599848509;0.007499582599848509;9.727856397628784
100;0.0075042289681732655;0.0075042289681732655;9.539790902818952;0.007299389457330108;0.007299389457330108;9.950570940971375
101;0.008202706197542804;0.008202706197542804;9.636114256722587;0.007473344914615154;0.007473344914615154;10.400633454322815
102;0.007773575173424823;0.007773575173424823;10.786331926073347;0.0075041858945041895;0.0075041858945041895;10.679936647415161
103;0.00769051443785429;0.00769051443785429;9.198909793581281;0.00739939755294472;0.00739939755294472;10.351381421089172
104;0.007402875061546054;0.007402875061546054;10.401074409484863;0.007385537144728005;0.007385537144728005;9.974978923797607
105;0.007455979340842792;0.007455979340842792;11.771942615509033;0.007396946894004941;0.007396946894004941;11.176040410995483
106;0.008742600413305419;0.008742600413305419;9.997104099818639;0.00763699715025723;0.00763699715025723;10.814908981323242
107;0.008467704323785645;0.008467704323785645;10.8490537915911;0.0073908313643187284;0.0073908313643187284;10.949778079986572
108;0.007463068967419011;0.007463068967419011;10.477715287889753;0.007416365318931639;0.007416365318931639;10.63061773777008
109;0.008164040079074246;0.008164040079074246;11.096086297716413;0.007400646456517279;0.007400646456517279;10.750934600830078
110;0.006869081740400621;0.006869081740400621;10.547704832894462;0.007038187584839761;0.007038187584839761;10.942338109016418
111;0.008237569060708796;0.008237569060708796;11.625998088291713;0.006927528185769916;0.006927528185769916;11.308406829833984
112;0.00728746536853058;0.00728746536853058;11.888163702828544;0.006932234624400735;0.006932234624400735;11.272714614868164
113;0.00682047987356782;0.00682047987356782;11.90635803767613;0.006778249517083168;0.006778249517083168;11.348877668380737
114;0.007320942623274667;0.007320942623274667;11.722793442862374;0.006867677439004183;0.006867677439004183;11.386979103088379
115;0.0072843219552721295;0.0072843219552721295;13.087596620832171;0.006887436262331903;0.006887436262331903;11.379039764404297
116;0.007396656155054059;0.007396656155054059;12.006728785378593;0.006909243995323777;0.006909243995323777;11.905586957931519
117;0.007191304849194629;0.007191304849194629;13.649022238595146;0.006718057324178517;0.006718057324178517;12.005834579467773
118;0.006856476755014488;0.006856476755014488;14.033616270337786;0.00663134444039315;0.00663134444039315;12.79918098449707
119;0.007282596946294818;0.007282596946294818;12.775342668805804;0.00656651146709919;0.00656651146709919;12.755228996276855
120;0.009797890936689717;0.009797890936689717;11.892880303519112;0.006808068021200597;0.006808068021200597;12.907577514648438
121;0.00731259271768587;0.00731259271768587;12.852952820914131;0.00653402297757566;0.00653402297757566;12.304949522018433
122;0.006602880744529622;0.006602880744529622;12.261137417384557;0.0064029652858152986;0.0064029652858152986;12.484100580215454
123;0.007901788822242193;0.007901788822242193;11.722022431237358;0.006568091572262347;0.006568091572262347;13.87489104270935
124;0.006925423962197134;0.006925423962197134;12.397305352347237;0.00665649538859725;0.00665649538859725;13.48146653175354
125;0.006627237690346581;0.006627237690346581;11.541640077318464;0.006310587632469833;0.006310587632469833;12.885785102844238
126;0.006550403378371682;0.006550403378371682;13.42740535736084;0.006387077271938324;0.006387077271938324;13.143961906433105
127;0.006860427225806883;0.006860427225806883;13.16605840410505;0.00628278567455709;0.00628278567455709;13.562817811965942
