Epoca;Train_Total_Loss;Train_Img_Loss;Train_Adv_Loss;Val_Total_Loss;Val_Img_Loss;Val_Adv_Loss
43;2.5579080241067067;0.13559994846582413;1.2580648830958776;2.353416532278061;0.12336329557001591;1.9492558538913727
44;2.5371577399117604;0.1356202768427985;0.8943304334368024;2.3110938370227814;0.1218358725309372;1.7243083119392395
45;2.4960521289280484;0.13356509804725647;1.0574971352304732;2.3030053079128265;0.12161384895443916;1.7960383296012878
46;2.4614948545183455;0.13201235554047994;1.126939126423427;2.409821927547455;0.12680962681770325;2.269917607307434
47;2.4061059270586287;0.12990676398788178;0.9151645983968463;2.323959171772003;0.1232047751545906;1.9176028370857239
48;2.5004112039293562;0.1350111567548343;1.1623788050242834;2.247259020805359;0.11942925862967968;1.8753518760204315
49;2.429048572267805;0.13136354833841324;1.2373999527522497;2.2050305902957916;0.11847855523228645;1.4423363655805588
50;2.4694041524614607;0.13461747126919882;1.0183732679912023;2.2506506145000458;0.11983039602637291;2.0614759027957916
51;2.385107789720808;0.129939860531262;1.1970001203673226;2.217881828546524;0.11912855319678783;1.757846549153328
52;2.338517223085676;0.12766498220818384;1.2420598353658403;2.1886635422706604;0.11765261739492416;1.8280543386936188
53;2.435143538883754;0.1331801020673343;1.3723462309156145;2.215407073497772;0.11967634223401546;1.7669775187969208
54;2.3624320030212402;0.13044816574880055;1.0641245586531503;2.141025811433792;0.11540372483432293;1.9095983356237411
55;2.376659563609532;0.13143146463802882;1.163537655557905;2.193030297756195;0.11870497837662697;1.9034150540828705
56;2.3006345544542586;0.12737220525741577;1.2254968881607056;2.20843306183815;0.11915141344070435;2.1450037360191345
57;2.3925697803497314;0.13285066187381744;1.3003058433532715;2.1086962521076202;0.11463808827102184;1.880447655916214
58;2.2581234318869456;0.12594208759920938;1.196144393512181;2.028083175420761;0.10886452905833721;2.303248554468155
59;2.250365683010646;0.12630475738218852;1.0970797879355294;2.198953479528427;0.11785363778471947;2.627746567130089
60;2.3197294984545027;0.12947785535029002;1.4568756818771362;2.172161817550659;0.11888453178107738;2.0011789798736572
61;2.306476746286665;0.1306194311806134;1.0735997813088554;2.0330567061901093;0.11167273856699467;1.8519621193408966
62;2.332362651824951;0.13251786359718867;1.1038377029555184;2.1286182701587677;0.11574126407504082;2.324672132730484
63;2.1717956406729564;0.12323473287480217;1.1830027188573564;2.2356202602386475;0.12068098038434982;2.7336577773094177
64;2.1752872467041016;0.12372995167970657;1.2230553456715174;2.0460603833198547;0.11064296588301659;2.515999525785446
65;2.111357705933707;0.11989001823323113;1.3365761382239205;2.1397235095500946;0.11720561236143112;2.3467038571834564
66;2.225282073020935;0.12750662118196487;1.2525439517838615;2.075722247362137;0.10976582579314709;3.2253842055797577
67;2.1232466867991855;0.12206023399318967;1.2069154296602522;2.1574822068214417;0.1166261937469244;2.839341402053833
68;2.2165226255144392;0.12676942880664552;1.4993377498217992;2.037977784872055;0.11304881051182747;2.1218432188034058
69;2.133811150278364;0.12370113496269498;1.1902063999857222;2.204633951187134;0.11817173287272453;3.214548170566559
70;2.229967781475612;0.12965891935995646;1.2657522814614433;1.9979546666145325;0.10742794163525105;2.886112540960312
71;2.0982810088566373;0.12212303919451577;1.258221217564174;2.1186271607875824;0.12002836354076862;1.9102251529693604
72;2.099537355559213;0.12276603813682284;1.238283361707415;2.0134423971176147;0.11272558569908142;2.138903111219406
73;2.1231642280306136;0.12373778969049454;1.4158091800553458;1.9086780846118927;0.1056592371314764;2.305701196193695
74;2.0539926971708025;0.12051107840878623;1.304000002997262;2.051713079214096;0.11547565832734108;2.187254875898361
75;2.031758121081761;0.119791465146201;1.266041534287589;2.05815327167511;0.11339641362428665;2.681916743516922
76;2.1443247624805997;0.12769763810294016;1.1127878768103463;2.0050241351127625;0.11089907959103584;2.537027269601822
77;2.047485113143921;0.12029387908322471;1.350613798413958;2.005985677242279;0.10761981830000877;3.1247543394565582
78;2.0918154546192715;0.12300351474966321;1.3613513537815638;1.9482091069221497;0.10765435732901096;2.483133375644684
79;2.1342791659491405;0.12528625769274576;1.4266890287399292;1.9766890406608582;0.10836358368396759;2.6715888381004333
80;2.0463394607816423;0.11994600615331105;1.399236832346235;1.9056056439876556;0.10736162401735783;2.0660159587860107
81;2.0783021790640697;0.12237596405403954;1.3231544664927892;1.9580239951610565;0.10639392584562302;2.81293323636055
82;2.0287184034075056;0.11924937473876136;1.3280122450419836;1.8179341852664948;0.1037166528403759;1.7431451082229614
83;2.110591786248343;0.12411039748362132;1.37307950428554;2.0367227494716644;0.11274517327547073;2.5607994198799133
84;2.055951510156904;0.11944949946233205;1.592354689325605;1.8852460086345673;0.104182168841362;2.4016445577144623
85;2.0273250000817433;0.11948416488511222;1.2713618193353926;1.9145043790340424;0.10866498202085495;1.9345114827156067
86;2.071811999593462;0.12092106363603047;1.5078249488558089;2.0514113903045654;0.11128699779510498;2.9790133237838745
87;2.0277119874954224;0.11761559439556939;1.6044872743742806;1.9579246938228607;0.109854307025671;2.202812910079956
88;2.1072792496000017;0.12271553916590554;1.582136137144906;1.937749594449997;0.10746590048074722;2.4012466371059418
89;2.075625572885786;0.12199664860963821;1.3604710612978255;2.0706648528575897;0.11380025371909142;2.7484684586524963
90;2.067097016743251;0.12051118165254593;1.5280990430286951;2.0526918470859528;0.1064242497086525;3.8489423990249634
91;2.06207081249782;0.12065619336707252;1.4472893987383162;1.9358088076114655;0.10596944950520992;2.643273800611496
92;2.026886122567313;0.12018262701375144;1.1436044403484888;1.9573142230510712;0.10922993905842304;2.305986762046814
93;2.078861781529018;0.12288470140525273;1.2397719621658325;1.9997759461402893;0.10956601053476334;2.7139174938201904
94;2.044317364692688;0.1207864231296948;1.2290806344577245;2.0023646652698517;0.1083480678498745;2.9567517042160034
95;1.9847668749945504;0.11527137884071895;1.5446726764951433;1.96865913271904;0.1057713944464922;3.0394847095012665
96;2.1525598083223616;0.12738565461976187;1.2582826018333435;1.953482985496521;0.10632957518100739;2.774307429790497
97;2.0201766150338307;0.11535595996039254;1.9192943232400077;2.017819821834564;0.10475004650652409;3.760009467601776
98;2.0327403715678622;0.11932773143053055;1.3584635172571455;1.89247664809227;0.10513933375477791;2.312720537185669
99;2.0213121686662947;0.11789058042424065;1.4856918113572257;2.0012677907943726;0.10630548372864723;3.3041807413101196
100;1.9713635274342127;0.11346632242202759;1.7149261236190796;1.7730512022972107;0.1005388218909502;1.8087305128574371
